cluster_202002,income_msoa,pct_manag_prof,median_age,pct_minority
0,47250.0,42.804,41.935,6.5
2,50909.091,46.724,49.725,2.762
1,45000.0,43.102,33.514,16.623
0,46920.0,39.215,45.355,3.697
1,68466.667,65.853,31.711,22.729
3,47500.0,44.324,43.659,15.806
0,55230.0,44.287,39.245,8.937
2,44500.0,34.968,53.412,1.806
0,51020.0,38.676,49.666,4.045
0,51213.333,46.289,43.78,10.828
0,32850.0,23.24,44.124,3.005
2,45000.0,32.805,51.528,5.194
1,39575.0,27.049,46.544,3.244
2,48180.0,38.595,45.251,5.528
2,47831.25,36.347,48.231,3.869
0,35700.0,33.219,50.328,3.537
2,39441.667,29.299,36.432,36.489
3,42300.0,24.471,37.339,37.301
3,53470.0,31.768,31.866,51.596
0,41240.0,35.627,37.826,9.435
3,32850.0,23.24,44.124,3.005
2,62481.25,44.19,43.252,7.437
2,48830.435,31.415,35.766,57.199
3,43723.529,33.798,45.356,2.912
2,32300.0,20.985,39.643,4.171
2,33300.0,20.195,35.397,12.575
2,31278.571,16.695,32.189,33.806
0,27800.0,12.448,31.593,39.139
2,37100.0,22.576,41.288,6.712
0,40205.0,30.057,40.501,3.374
2,56328.571,40.05,38.246,9.452
0,43300.0,35.75,46.768,5.501
2,57442.857,47.936,37.573,38.841
3,34800.0,23.04,43.024,3.615
3,45000.0,37.905,51.644,2.417
3,29900.0,18.343,39.26,2.501
2,40300.0,38.977,49.067,3.211
0,34877.778,21.098,44.489,3.014
0,49254.545,44.977,50.798,4.61
0,43100.0,36.213,47.922,1.836
3,35900.0,27.525,49.397,1.886
0,37491.667,28.769,47.851,6.239
0,48400.0,37.206,46.312,7.785
3,55400.0,45.497,50.099,3.908
0,33625.0,22.367,37.402,2.877
0,49547.368,41.341,45.465,7.54
3,44253.846,29.532,44.814,6.851
0,33400.0,23.768,51.887,1.908
2,51100.0,45.504,32.575,49.486
4,46520.0,24.697,37.306,48.35
2,36558.333,20.498,29.199,10.564
2,39800.0,31.929,50.694,1.868
2,40200.0,27.397,28.487,37.472
1,41053.333,34.333,46.629,5.285
0,56500.0,45.207,43.074,11.002
2,33213.333,19.612,35.421,36.463
3,45975.0,41.923,48.343,3.449
3,63705.556,50.054,44.769,6.425
3,43900.0,29.313,47.547,2.519
2,30610.0,14.978,36.912,3.025
0,57116.667,44.72,47.595,3.207
0,45130.769,19.824,33.548,70.847
3,34200.0,20.921,43.04,4.737
3,49809.091,44.179,51.778,2.681
2,46000.0,24.424,34.351,44.217
2,32200.0,28.947,43.787,2.994
2,52800.0,44.521,47.038,3.585
0,57200.0,45.003,39.577,11.511
3,27500.0,14.473,36.379,4.427
0,38011.111,29.348,54.0,1.676
3,43700.0,27.502,37.708,37.142
3,59471.429,38.443,37.127,15.459
0,44200.0,29.14,40.059,9.836
1,52700.0,27.063,38.745,38.937
3,44978.571,45.014,51.838,8.25
3,40733.333,27.541,49.606,1.893
0,54687.5,,,
1,46300.0,32.402,43.544,47.615
1,42140.0,25.413,33.437,78.236
0,37700.0,28.543,47.141,3.383
0,57305.882,43.589,40.911,32.665
1,61878.571,47.492,45.325,45.009
1,58976.19,46.886,40.933,41.689
2,39600.0,31.405,42.877,12.46
3,42033.333,35.48,30.089,15.456
3,53611.765,42.024,39.378,13.499
3,64084.615,47.918,36.657,21.267
2,53095.455,41.712,39.672,11.938
2,42569.565,35.066,47.983,10.894
4,57508.333,45.737,35.322,42.454
3,34700.0,23.528,38.219,17.212
2,49400.0,33.339,35.959,37.026
3,41937.5,36.108,48.831,2.424
2,44150.0,30.021,31.631,15.698
0,51000.0,31.79,40.185,30.213
0,40364.706,30.027,43.654,2.948
0,44700.0,39.037,43.466,34.198
0,40600.0,32.716,47.949,5.371
3,56858.824,44.603,50.928,3.098
0,41769.231,27.276,40.303,6.065
2,42200.0,36.241,41.992,3.525
2,47141.667,36.256,39.039,14.09
3,39750.0,32.408,41.491,6.091
0,37800.0,30.329,42.415,8.315
3,66183.721,48.084,41.709,8.523
1,51170.0,24.232,35.777,73.623
1,40112.5,,,
1,35400.0,19.765,37.661,24.138
0,35181.818,21.821,33.677,51.983
3,44300.0,31.52,34.044,24.239
3,50500.0,49.596,42.391,15.114
0,51615.789,40.694,47.467,20.96
3,40500.0,36.364,41.385,4.176
1,38800.0,35.936,48.816,3.333
3,38400.0,30.691,49.57,2.648
3,50065.385,35.545,38.27,13.977
4,31371.429,22.059,51.945,1.702
2,44871.429,35.76,40.588,13.856
0,47200.0,30.787,36.948,12.33
3,35966.667,25.752,35.699,23.446
3,65904.0,47.858,36.185,25.716
2,36886.667,28.009,49.334,2.563
3,39500.0,19.448,33.223,47.875
3,66100.0,54.849,44.796,13.923
2,39036.364,29.352,47.844,3.173
1,40842.857,25.122,37.032,26.322
2,40500.0,29.024,42.92,16.528
2,46000.0,26.632,37.023,18.139
2,43310.0,40.306,43.689,6.426
0,45454.545,35.055,46.871,4.798
2,39171.429,27.379,43.477,4.248
3,62440.0,59.492,31.835,30.83
0,42000.0,29.197,41.955,4.133
2,47000.0,32.606,39.794,17.761
3,42650.0,31.955,42.02,10.681
3,47900.0,44.46,46.257,12.404
3,40146.154,29.515,43.05,10.651
3,36700.0,28.398,47.228,1.938
3,49200.0,38.624,50.513,3.06
2,63166.667,54.499,39.492,19.324
2,49700.0,28.58,35.485,78.89
0,49300.0,27.264,36.715,62.939
1,49500.0,38.476,35.387,52.5
3,36330.0,23.668,33.329,31.327
3,41300.0,29.326,40.488,5.433
2,61130.0,51.518,42.353,14.758
0,45633.333,39.004,47.265,15.356
2,39650.0,33.032,44.239,3.354
2,55842.857,34.17,34.645,59.48
1,54350.0,36.984,34.628,48.031
2,52180.952,42.081,45.305,7.479
2,37500.0,33.361,54.573,2.898
2,50094.118,24.802,37.81,51.472
3,38500.0,24.433,38.577,6.916
3,48600.0,42.116,46.975,14.607
0,44700.0,32.14,46.602,3.316
2,33214.286,18.284,39.757,3.579
0,42353.846,24.78,37.123,19.157
0,30837.5,23.636,38.743,9.72
3,38629.412,34.141,41.721,14.293
2,45100.0,27.102,33.638,47.016
2,38700.0,48.726,41.308,11.529
2,38442.857,29.307,52.311,2.59
3,29938.462,16.252,35.341,10.512
3,46663.158,36.256,40.231,5.682
0,54155.556,36.159,41.031,19.218
1,37800.0,27.185,45.805,2.57
0,65300.0,50.355,44.317,17.08
3,30757.143,24.912,42.851,2.017
2,49300.0,42.325,40.442,13.75
3,45445.0,33.849,44.764,3.057
0,42838.462,30.008,35.815,22.38
0,40446.667,35.859,44.838,2.95
4,36442.857,26.017,39.404,11.785
2,41180.0,32.089,48.013,4.024
0,44783.333,41.554,50.957,2.627
1,40157.143,40.946,54.583,4.692
3,30042.857,12.836,33.025,5.046
2,33700.0,18.258,36.597,6.825
2,36200.0,28.526,43.3,2.595
0,40650.0,32.357,44.959,24.372
3,46688.889,37.844,42.839,14.029
1,60300.0,54.501,35.926,26.815
1,39600.0,33.439,52.834,3.247
2,52553.333,45.782,41.742,15.305
1,49900.0,21.171,34.481,68.25
2,43154.545,34.724,42.83,18.233
3,37200.0,28.27,42.766,6.479
2,51020.0,38.676,49.666,4.045
0,47250.0,29.117,34.285,58.973
2,40200.0,31.786,28.656,62.075
0,52600.0,47.849,46.427,6.526
1,55352.632,42.656,40.115,35.985
2,39200.0,30.199,39.615,6.221
2,50045.455,43.533,51.869,5.636
2,38800.0,31.216,41.554,6.36
3,59800.0,45.785,40.716,12.516
3,52758.824,47.724,43.247,12.276
2,37100.0,28.845,44.231,11.521
0,35338.462,21.981,43.815,2.357
3,39500.0,29.793,52.677,1.464
3,28900.0,20.962,43.892,1.906
2,39100.0,31.504,35.476,30.902
3,42276.923,22.587,27.705,38.157
0,44550.0,39.811,36.441,14.24
0,42431.25,41.951,53.578,2.269
3,52344.828,38.679,40.596,7.798
3,40885.714,37.453,51.878,2.117
2,37569.231,,,
2,50600.0,45.323,40.479,10.189
1,56000.0,34.167,37.6,44.413
2,53837.838,34.499,40.926,31.952
2,50400.0,26.267,33.703,82.666
3,53200.0,40.889,47.84,4.856
0,31100.0,18.476,39.402,4.33
0,41693.75,27.599,42.584,5.523
2,41180.0,27.022,37.119,34.679
3,36540.0,28.155,39.701,7.475
2,59290.0,45.836,39.585,17.717
2,36985.714,21.356,46.79,3.861
2,54084.615,42.786,41.339,10.476
2,47312.5,41.946,47.092,5.748
0,50066.667,47.987,49.304,2.54
3,63050.0,60.675,35.361,17.092
2,63311.765,52.025,49.409,4.917
2,45876.19,24.303,37.613,21.284
0,40719.048,,,
2,38300.0,26.316,43.358,3.848
0,45950.0,39.907,45.538,4.395
3,34500.0,19.568,39.818,2.061
3,61214.286,45.326,40.767,36.169
0,34364.706,21.953,39.087,3.67
4,55275.0,51.539,33.394,43.92
3,50500.0,40.907,44.492,4.539
2,34100.0,23.965,36.178,3.963
2,30610.0,14.978,36.912,3.025
3,54166.667,35.125,35.338,23.247
3,41178.947,32.79,37.216,9.146
3,50058.824,39.084,41.09,19.824
1,42800.0,37.32,46.871,5.874
2,51600.0,49.222,41.736,19.975
0,43388.889,37.756,43.136,11.536
3,53415.385,46.334,43.215,5.703
2,28460.0,28.556,47.321,1.499
0,37500.0,25.047,37.299,8.065
0,40200.0,35.271,51.287,2.214
1,52300.0,32.144,38.282,49.993
1,43100.0,32.326,36.52,46.191
0,47907.143,34.393,40.254,6.654
0,48800.0,41.529,51.776,3.226
4,59811.111,42.465,31.471,63.624
0,42845.0,28.597,39.26,8.094
2,52858.333,,,
3,29300.0,13.302,35.419,50.705
3,44105.263,38.779,44.716,4.564
1,54100.0,31.157,38.076,63.817
3,44200.0,34.054,51.002,1.644
3,45300.0,40.542,52.243,3.423
0,35571.429,33.15,52.533,1.356
3,37987.5,27.073,41.298,7.415
2,28900.0,11.615,37.41,89.662
0,50928.571,25.628,37.494,59.13
2,36200.0,23.515,40.936,26.312
1,43475.0,33.967,46.061,3.421
3,39700.0,34.876,56.844,2.652
1,54923.077,45.762,33.011,42.892
2,41238.462,34.185,43.118,2.764
0,44300.0,30.571,47.952,6.187
0,35700.0,30.936,47.842,7.763
2,40804.167,29.381,37.592,14.637
0,63127.273,51.876,45.909,29.274
2,57304.762,38.716,36.762,21.362
2,52100.0,50.766,45.312,4.94
3,38631.25,31.761,44.527,2.265
3,43940.0,34.45,43.006,19.225
1,55778.571,43.103,46.112,10.995
0,52000.0,33.464,44.368,6.821
2,52858.333,,,
3,43200.0,29.967,39.981,24.551
1,51900.0,35.875,39.852,12.275
0,28862.5,17.003,38.972,2.771
3,52380.0,39.33,43.829,6.95
3,44600.0,40.9,45.758,5.739
3,62595.652,45.013,46.045,4.626
1,50163.636,35.104,40.443,27.946
1,54400.0,40.933,37.254,45.98
0,40533.333,28.183,46.37,7.069
4,47942.857,28.519,35.319,15.203
0,56961.905,47.323,39.983,16.831
1,59350.0,47.74,41.355,21.079
1,40900.0,24.47,36.57,47.715
3,45500.0,28.859,39.415,18.721
0,36516.667,36.048,47.155,4.349
3,42393.939,28.306,35.611,24.522
2,50786.667,44.987,45.442,8.663
0,36400.0,25.07,42.68,5.335
0,37871.429,29.767,42.554,3.354
2,49556.667,43.092,45.628,6.484
3,42600.0,35.753,45.296,15.587
0,59209.091,36.841,40.092,17.063
0,45930.0,30.707,39.975,6.559
0,45600.0,31.129,37.639,15.38
0,57600.0,50.962,52.148,1.966
0,56600.0,37.276,37.361,42.539
3,50171.429,37.893,36.614,36.827
2,45500.0,32.299,43.681,2.964
1,55262.5,54.849,47.215,15.713
2,35086.667,21.696,34.556,35.047
2,37700.0,29.287,40.68,6.234
3,43762.5,33.236,39.24,5.956
2,54613.333,50.175,37.817,13.856
2,48980.0,26.726,40.124,24.7
3,44590.476,36.562,41.885,4.424
3,65588.235,,,
0,45530.769,34.929,33.163,61.004
0,33526.667,25.772,46.588,4.544
3,35100.0,26.161,52.125,3.985
3,39300.0,32.683,45.902,7.175
3,37800.0,33.143,41.698,8.168
3,31700.0,27.437,40.534,3.66
0,37200.0,32.23,37.583,56.382
3,48166.667,35.679,38.175,9.886
2,60860.0,48.504,39.919,8.288
0,65800.0,55.85,43.981,11.467
0,48900.0,32.849,35.972,29.968
3,47087.5,41.526,58.912,2.927
1,42300.0,19.614,33.896,54.548
0,39500.0,31.704,43.767,2.246
1,56153.846,44.285,31.889,28.587
1,63475.0,58.067,35.471,26.002
2,56970.588,49.345,38.985,13.162
0,41070.0,33.225,48.359,2.076
0,40900.0,38.269,54.776,2.723
1,50100.0,41.961,34.494,46.715
0,32309.091,20.31,33.78,17.007
3,40722.222,26.818,37.211,23.887
3,50100.0,40.947,40.4,9.135
2,51105.556,37.103,40.116,24.765
2,43500.0,38.01,48.608,2.25
3,53655.0,43.012,41.688,3.658
0,33981.818,21.758,35.087,28.873
3,39936.364,30.073,42.542,4.615
3,41200.0,20.035,34.539,16.908
2,49552.174,34.932,37.351,19.104
3,63700.0,43.424,44.976,3.966
0,40400.0,33.586,46.185,12.058
0,52860.0,44.236,46.562,10.774
2,39520.0,33.399,46.591,2.104
0,25300.0,10.143,32.718,3.178
2,34900.0,10.029,25.154,91.922
1,54500.0,38.976,35.775,45.073
3,67253.333,47.191,35.266,7.73
2,40268.182,,,
2,33325.0,21.428,38.829,14.651
0,48500.0,40.023,41.37,20.603
3,41625.0,33.01,48.411,4.101
2,34033.333,23.454,47.006,1.533
2,49738.462,39.008,45.688,8.792
1,53500.0,46.889,37.434,36.063
0,49900.0,45.013,53.579,4.257
3,34842.857,25.57,39.277,5.746
0,52344.828,38.679,40.596,7.798
0,33000.0,23.671,40.076,3.525
3,47300.0,40.454,42.46,6.975
2,44550.0,39.811,36.441,14.24
0,49157.895,42.173,42.551,8.88
3,54177.778,41.697,48.056,4.085
1,43464.286,34.219,40.41,6.257
0,36800.0,35.845,58.045,2.032
3,44200.0,38.362,49.256,2.824
3,50642.857,40.318,44.549,26.146
0,45900.0,24.811,28.053,47.803
3,49703.704,43.514,47.428,1.872
3,42900.0,33.392,37.022,23.219
2,35780.0,27.683,53.443,2.363
0,46034.783,39.41,44.984,9.949
0,48217.647,26.564,36.231,51.761
0,31300.0,14.844,34.568,28.03
2,34800.0,14.663,23.625,48.547
3,50100.0,41.86,36.314,43.683
2,49183.333,39.834,47.637,8.191
2,50915.0,40.231,43.332,17.355
0,55435.0,43.496,39.933,11.277
3,28900.0,11.559,35.857,13.714
0,44010.0,33.669,40.176,15.692
2,24400.0,22.827,43.083,4.445
3,47057.576,29.919,38.652,5.537
2,31700.0,22.054,33.615,7.842
0,53200.0,39.589,42.801,4.52
0,37500.0,31.921,47.32,3.255
0,37700.0,20.91,40.569,7.387
1,54687.5,,,
0,46150.0,40.632,44.419,7.767
3,48190.0,44.208,47.47,5.953
1,43700.0,27.502,37.708,37.142
0,54000.0,31.026,61.129,3.499
1,35607.692,25.506,34.826,13.598
2,44358.333,39.086,57.205,2.084
3,46443.478,27.554,34.712,35.458
3,26560.0,10.773,36.632,3.951
0,40200.0,23.131,42.457,6.923
3,36457.143,25.724,38.843,9.906
0,37400.0,20.85,33.65,25.343
3,50900.0,38.996,36.751,22.145
2,38100.0,29.577,40.203,7.858
3,45680.0,31.052,37.967,54.626
0,43120.0,36.516,49.819,2.961
2,43436.364,31.228,39.121,9.71
3,50219.048,36.955,46.001,10.518
2,47517.857,39.404,41.361,12.989
0,39253.333,28.303,42.486,19.961
3,53400.0,45.671,37.849,41.033
3,36983.333,26.986,45.87,3.793
3,42300.0,24.471,37.339,37.301
0,67755.172,54.928,37.518,29.64
3,47597.222,38.274,39.031,11.082
1,50000.0,26.945,36.855,65.171
2,31740.0,17.643,38.013,4.846
0,57731.579,42.51,42.431,18.943
0,34963.636,20.847,40.459,3.409
2,37494.737,24.877,37.489,18.499
3,37153.846,25.672,40.304,8.484
0,62011.111,43.266,45.711,12.827
3,41742.857,37.23,42.668,6.475
0,45373.684,40.675,47.143,2.918
1,45147.059,24.689,32.706,58.888
0,24000.0,17.951,36.791,13.116
2,46072.222,39.072,53.144,3.035
0,55278.571,43.824,34.547,40.74
0,39672.727,20.766,34.257,42.737
1,42422.222,43.207,51.451,3.632
3,48072.727,43.019,42.069,23.056
0,45500.0,37.105,43.777,6.27
2,41687.5,10.246,22.625,27.226
0,51700.0,31.261,36.797,9.389
1,54063.636,28.533,37.384,58.731
2,42314.286,34.172,46.488,2.28
3,57900.0,55.861,38.519,16.185
1,58900.0,40.894,40.758,7.704
2,50313.636,42.06,38.986,12.613
2,41128.571,32.35,39.679,3.428
2,47800.0,35.982,49.898,2.864
3,37113.333,27.251,39.596,7.92
0,81500.0,58.474,43.139,15.687
3,50644.444,35.776,45.364,14.331
3,52706.25,46.847,44.317,16.607
3,34200.0,26.67,45.362,2.787
0,55391.304,39.044,44.588,5.001
2,47718.182,38.526,43.174,22.069
3,53000.0,22.809,36.457,74.173
2,40500.0,24.874,40.348,13.727
0,32500.0,20.827,36.991,9.365
3,36257.143,22.417,43.214,5.097
2,44700.0,35.385,45.267,4.98
3,61000.0,45.571,45.844,6.72
0,34963.636,20.847,40.459,3.409
1,38820.0,29.675,45.489,2.025
0,51867.857,39.773,35.412,8.444
3,44700.0,32.14,46.602,3.316
2,49450.0,45.622,53.815,2.131
2,44131.25,38.239,48.311,4.671
0,54687.5,,,
2,41946.154,37.172,34.827,53.909
2,49300.0,25.969,35.463,55.582
1,69515.385,57.635,46.016,12.493
0,51293.75,42.844,38.874,12.265
3,39200.0,24.347,36.889,17.497
2,42600.0,33.704,41.256,14.5
3,42000.0,33.914,45.012,4.849
0,62656.0,39.571,33.998,42.211
3,55842.857,34.17,34.645,59.48
2,65037.5,56.001,42.838,12.591
3,54923.077,45.762,33.011,42.892
0,47600.0,34.4,36.725,22.191
3,50733.333,48.015,31.963,42.773
1,54180.952,42.586,42.541,23.577
3,33600.0,20.881,42.321,4.019
2,46058.333,44.778,47.5,6.409
2,52128.571,40.444,44.744,11.668
2,42720.0,51.027,53.903,3.611
4,46300.0,29.586,31.97,58.793
0,42700.0,35.298,46.846,4.958
4,57456.25,47.589,37.344,13.144
2,44060.0,34.4,34.059,17.958
0,44600.0,32.056,32.716,15.028
4,58911.765,41.452,39.606,29.31
2,50500.0,44.81,56.983,3.904
1,46881.818,20.489,35.881,43.79
3,47492.308,38.852,45.288,4.604
3,45118.182,34.924,49.333,5.056
2,42000.0,26.919,37.98,3.56
2,45162.5,24.196,36.437,64.551
2,42718.182,28.533,47.737,2.062
1,37130.435,23.927,41.473,5.179
2,49055.556,35.536,40.476,23.694
3,42277.273,28.783,35.233,26.019
3,40200.0,22.492,39.529,27.297
3,50700.0,43.223,47.983,3.078
0,56753.846,46.824,42.449,9.159
0,52066.667,43.689,50.841,2.965
3,51240.0,44.21,36.856,18.081
2,43770.0,42.98,54.096,3.997
0,40733.333,27.541,49.606,1.893
0,47722.857,,,
3,42064.706,37.928,54.369,2.607
0,31900.0,22.354,43.803,2.816
3,49825.0,46.629,45.848,10.255
2,44940.0,12.623,23.496,16.959
3,46800.0,35.673,48.254,1.527
0,47200.0,41.061,40.0,8.256
2,59200.0,42.949,37.889,33.927
0,39228.571,33.804,44.415,7.603
4,59100.0,41.742,43.29,20.103
0,43966.667,40.117,51.41,1.604
3,36683.333,28.029,38.818,8.425
3,30000.0,27.411,43.418,2.557
0,47752.941,35.443,39.614,13.669
3,37900.0,23.553,35.595,17.602
3,51033.333,43.97,45.297,6.812
1,37200.0,25.67,47.753,3.409
0,36800.0,25.453,40.899,34.555
2,40900.0,32.685,48.531,2.565
0,29100.0,12.223,39.159,91.76
1,44580.0,37.327,43.546,16.823
3,30233.333,19.159,49.186,1.682
2,53338.889,41.898,47.607,4.163
2,44700.0,35.578,47.801,3.883
2,39000.0,23.595,39.854,14.483
2,40500.0,31.466,42.708,18.813
2,30610.0,14.978,36.912,3.025
3,26580.0,16.023,40.261,3.699
0,48695.455,44.924,43.238,4.726
1,32300.0,18.502,34.668,30.982
2,47400.0,45.643,55.913,1.787
2,43607.692,34.797,42.349,13.221
2,56600.0,37.276,37.361,42.539
1,46384.615,37.708,47.327,4.164
2,43700.0,27.502,37.708,37.142
0,47277.778,25.687,34.54,59.334
3,39211.538,19.217,32.661,28.608
2,58000.0,50.166,46.925,5.509
1,48328.571,35.614,41.017,15.86
3,40320.0,28.499,45.71,8.795
0,53185.714,47.561,44.518,4.906
0,53565.517,44.008,40.46,9.855
0,60536.364,47.139,37.746,39.617
0,35000.0,22.362,34.297,14.161
0,37700.0,32.449,42.64,8.472
2,60466.667,41.44,36.716,42.762
3,28481.818,17.077,41.269,2.89
3,57845.455,44.873,40.323,11.456
2,47372.727,42.089,45.395,63.298
2,42800.0,36.313,45.194,7.286
2,34405.882,24.171,43.122,1.469
1,51794.444,31.951,37.383,46.615
2,46805.263,40.939,47.475,2.768
0,41533.333,17.18,23.728,14.223
2,45242.857,32.959,44.76,5.427
3,36200.0,28.526,43.3,2.595
2,30900.0,18.313,35.543,21.772
0,40700.0,29.362,41.983,4.704
0,39600.0,33.183,44.778,4.519
0,37700.0,29.737,51.655,3.441
2,44142.857,33.643,50.594,1.988
2,55943.75,44.222,45.682,6.08
3,45727.778,36.832,48.349,3.389
3,51615.789,40.694,47.467,20.96
2,57366.667,49.101,47.132,7.464
1,43205.263,28.458,35.765,43.897
2,46586.667,43.062,50.324,7.656
3,35100.0,26.04,36.248,18.389
1,67340.0,57.259,36.957,26.319
3,43823.81,32.581,45.778,4.523
0,53147.368,42.303,43.267,13.801
0,38872.727,36.125,50.271,3.9
2,38000.0,28.832,44.714,2.179
2,50350.0,36.471,46.74,3.327
0,42136.364,34.553,43.514,5.547
2,45390.909,37.224,43.1,9.295
3,46436.364,24.648,35.744,37.042
0,61226.667,48.616,39.356,8.537
4,42300.0,20.671,30.539,67.544
3,35150.0,28.105,50.359,5.335
2,40100.0,27.216,42.842,5.913
0,55856.0,42.592,35.911,11.82
0,53200.0,40.889,47.84,4.856
0,65644.444,40.724,37.871,10.452
3,73900.0,56.564,42.149,16.985
3,38305.556,28.19,52.846,3.641
3,28600.0,16.529,43.964,4.365
3,36722.222,25.377,41.959,2.062
0,56800.0,45.346,47.738,4.03
1,43000.0,42.169,47.385,3.876
2,34400.0,26.932,41.81,6.119
0,51750.0,39.029,49.719,3.056
0,50500.0,46.36,53.703,3.293
3,43400.0,40.054,54.6,2.326
2,68270.588,60.017,46.252,11.615
0,38400.0,30.298,54.376,1.682
0,37320.0,26.527,40.838,5.193
3,30200.0,27.371,44.692,3.087
3,37600.0,19.782,33.33,48.955
2,35866.667,25.064,40.746,5.747
2,46200.0,35.056,50.039,3.561
2,38322.222,30.775,41.819,18.527
3,68400.0,48.259,49.55,9.094
2,31392.308,18.922,40.064,6.364
2,50077.778,39.719,32.013,57.998
2,47660.0,42.148,52.102,3.667
2,53400.0,42.139,43.608,6.279
2,38254.545,25.785,39.132,1.976
3,44862.5,41.531,50.434,8.387
1,37366.667,24.964,37.985,32.369
3,50061.538,40.56,48.31,23.41
1,49672.222,25.958,33.87,78.651
0,45000.0,32.805,51.528,5.194
2,58242.105,43.361,52.055,6.596
2,49883.333,46.919,36.956,18.654
0,52600.0,56.513,41.007,21.855
0,53776.471,47.469,37.998,8.593
0,32500.0,20.827,36.991,9.365
0,37400.0,28.187,38.359,22.626
3,41400.0,33.983,50.319,1.381
2,31600.0,22.452,43.769,1.876
2,50058.824,39.084,41.09,19.824
0,36423.077,27.535,42.776,8.186
2,36450.0,26.78,47.837,2.044
2,41500.0,33.147,41.238,11.893
4,34900.0,29.902,41.79,8.561
1,58850.0,51.325,42.855,7.597
3,42100.0,28.911,37.584,14.908
0,34500.0,29.393,47.222,3.489
2,54100.0,35.982,42.868,3.932
1,37900.0,23.553,35.595,17.602
0,51200.0,40.971,41.093,7.307
0,40000.0,28.97,46.445,3.709
0,47857.895,38.74,38.465,6.463
0,47300.0,39.614,48.965,3.421
3,47466.667,24.436,32.942,72.853
3,57295.0,42.278,42.516,8.918
3,36828.571,35.772,41.642,27.086
2,63800.0,55.17,43.325,15.961
3,41950.0,35.133,49.055,1.533
3,51700.0,38.545,50.821,11.537
3,64106.667,44.404,40.703,44.799
2,68758.621,51.069,44.467,21.354
3,41181.818,35.224,44.875,5.578
3,33400.0,17.667,35.298,11.079
0,53845.455,39.288,41.912,22.54
2,31240.0,20.517,38.51,18.1
0,39480.0,28.614,45.693,4.924
2,37260.0,32.574,48.882,3.254
2,53200.0,40.614,52.783,6.342
3,54104.762,47.903,41.257,17.298
2,27600.0,16.302,36.937,3.772
0,52200.0,30.362,31.302,44.192
3,47000.0,36.508,46.542,4.373
3,52000.0,48.825,45.393,11.161
3,36383.333,22.546,35.322,20.346
2,26450.0,16.999,38.618,9.971
3,28000.0,21.37,35.028,52.339
3,37592.308,20.547,35.048,9.795
2,47157.143,31.44,38.415,26.892
4,54400.0,48.675,34.116,41.431
2,50330.769,33.969,41.354,8.794
1,35000.0,24.607,38.776,16.581
2,53757.895,41.305,37.922,11.562
3,47800.0,,,
0,45900.0,24.811,28.053,47.803
3,43900.0,40.867,42.219,3.625
2,53066.667,42.287,42.072,6.805
0,46000.0,24.648,34.344,69.824
3,40020.0,27.0,40.525,6.621
0,36600.0,22.574,43.677,2.592
4,42300.0,28.142,40.994,18.67
3,37233.333,29.219,54.426,1.422
2,40600.0,34.979,38.584,3.636
3,43956.667,,,
0,48730.769,42.221,39.763,8.779
3,37972.222,22.792,37.824,14.387
1,39800.0,38.197,47.17,5.84
2,44600.0,32.165,39.408,27.929
1,50540.0,40.71,37.337,17.235
0,34100.0,23.851,44.389,3.713
0,43584.615,37.214,48.422,4.048
3,46100.0,38.075,50.324,1.779
3,46700.0,38.503,50.876,4.103
2,64750.0,44.625,43.634,36.313
2,49070.0,40.787,49.416,3.654
2,39400.0,33.554,44.852,4.957
0,37010.0,27.718,39.316,21.795
2,66600.0,56.104,44.459,15.736
2,53450.0,40.784,44.621,20.539
2,47514.286,28.888,35.231,64.371
3,51105.556,37.103,40.116,24.765
1,40710.0,37.131,39.492,19.11
1,40500.0,34.815,37.465,26.879
0,55856.0,42.592,35.911,11.82
2,39600.0,33.439,52.834,3.247
2,55658.333,46.583,47.095,8.196
2,30729.412,17.929,38.741,2.808
0,63382.353,49.574,43.654,13.554
2,46911.111,39.865,39.501,14.37
0,35200.0,25.785,45.757,4.193
4,46900.0,25.412,37.022,51.544
3,36400.0,23.639,38.452,31.216
3,49900.0,38.512,42.372,3.606
1,72000.0,47.764,44.113,28.001
3,37570.0,25.499,46.152,3.366
0,41769.231,27.276,40.303,6.065
2,54000.0,37.357,45.902,8.416
2,46077.273,27.327,39.374,25.454
3,39900.0,25.137,35.065,13.359
2,54130.0,50.091,42.563,19.105
0,26000.0,18.818,40.121,19.264
0,51716.667,43.564,34.546,65.575
3,31700.0,18.209,37.962,39.429
1,69513.333,56.396,39.751,25.44
3,54582.353,40.058,46.147,7.196
0,45404.762,31.724,40.087,5.241
1,43300.0,18.814,32.354,83.214
2,51000.0,31.79,40.185,30.213
0,41891.304,,,
2,47088.889,24.756,33.707,77.506
1,30400.0,21.513,43.609,4.089
3,56946.667,48.516,38.451,24.705
2,33000.0,23.671,40.076,3.525
0,49354.545,39.257,49.584,4.555
2,42271.429,32.047,49.141,19.688
3,47087.5,41.526,58.912,2.927
3,47892.857,,,
0,35600.0,24.655,41.716,6.022
0,47700.0,49.392,42.373,25.637
2,41693.75,27.599,42.584,5.523
2,46764.286,30.388,37.438,28.634
1,44026.087,36.041,47.011,4.936
0,48685.714,37.015,30.34,24.088
3,44800.0,34.323,48.311,1.464
4,32244.444,15.767,31.898,26.267
0,40900.0,32.685,48.531,2.565
2,39807.692,25.432,39.225,3.402
3,48270.0,43.454,42.288,7.868
